# RA Dec
3.460044861000000083e+02 -6.783020000000000715e-01
3.532294006000000195e+02 -6.600869999999999793e-01
3.370361022999999818e+02 1.060340000000000060e+00
1.400259880000000123e+01 8.987459999999999338e-01
3.385895691000000056e+02 -3.355839999999999934e-01
1.278363899999999909e+01 1.546049999999999924e-01
3.096994969999999725e+01 1.184965000000000046e+00
3.561044921999999815e+02 3.230959999999999943e-01
3.098140869000000066e+02 -7.932190000000000074e-01
3.262365111999999954e+02 -4.791560000000000263e-01
3.090448913999999832e+02 1.108142300000000136e+00
1.706391910000000323e+01 -3.008040000000000158e-01
5.861919019999999847e+01 4.672040000000000082e-01
3.111939050000000151e+01 4.867839999999999945e-01
3.244312133999999332e+02 9.086400000000000032e-01
2.631332779999999971e+01 6.583529999999999660e-01
3.093441010000000091e+01 -2.286400000000000099e-01
7.693746099999999366e+00 -1.935699999999999921e-02
3.471333922999999686e+02 4.416590000000000238e-01
3.385936890000000403e+02 -4.679249999999999798e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.143624877999999967e+02 -9.688082000000000082e-01
4.726576799999999245e+00 -1.036390000000000089e-01
3.424725037000000043e+02 5.480511999999999606e-01
2.576345060000000231e+01 -7.316708000000000656e-01
3.454559710000000194e+01 -3.498300000000000298e-01
2.624239349999999860e+01 6.938640000000000363e-01
3.498063048999999864e+02 2.893530000000000268e-01
3.146111144999999851e+02 1.262488699999999797e+00
4.205593110000000223e+01 2.848399999999999821e-01
2.318466000000000093e+01 -5.032429999999999959e-01
3.135184936999999650e+02 -1.250700000000000145e-01
3.155928954999999974e+02 7.980300000000000171e-01
2.607956900000000022e+00 9.132379999999998832e-01
5.613831709999999475e+01 -7.364848000000000505e-01
3.329251860000000107e+01 1.169202000000000075e+00
3.672444149999999752e+01 -3.398670000000000302e-01
3.085496521000000030e+02 -4.934800000000000297e-01
2.529254399999999681e+00 4.964720000000000244e-01
3.589933779999999786e+01 3.977340000000000320e-01
4.205979160000000405e+01 9.675711999999999646e-01
5.613831709999999475e+01 -7.364848000000000505e-01
4.994526670000000479e+01 1.005209999999999937e+00
1.282907010000000092e+01 1.093272199999999916e+00
1.127309890000000081e+01 5.285330000000000306e-01
3.791599659999999972e+01 7.758819999999999606e-01
4.726576799999999245e+00 -1.036390000000000089e-01
3.450506896999999640e+02 1.116857999999999906e+00
4.915754320000000632e+01 -5.530291999999999986e-01
3.228538207999999941e+02 5.785201999999999289e-01
2.412173500000000193e+00 1.713790000000000036e-01
1.158594040000000014e+01 1.239425899999999858e+00
3.134810486000000083e+02 -1.915119999999999878e-01
2.583708000000000027e+01 1.240005000000000024e+00
1.454446790000000078e+01 -7.560759999999999703e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.591073913999999832e+02 7.724439999999999085e-01
3.597481078999999795e+02 1.076046199999999953e+00
3.190047913000000221e+02 1.899520000000000097e-01
3.450506896999999640e+02 1.116857999999999906e+00
2.726242100000000335e+00 4.575919999999999987e-01
3.591073913999999832e+02 7.724439999999999085e-01
2.560334010000000049e+01 -9.966299999999999049e-01
1.937137600000000148e+01 3.635019999999999918e-01
3.381222533999999769e+02 4.311090000000000200e-01
1.264722159999999995e+01 6.360799999999999788e-01
3.104053954999999974e+02 5.698079999999999812e-01
3.164914856000000327e+02 5.960250000000000270e-01
8.777774800000001321e+00 -4.236659999999999870e-01
9.126753799999999472e+00 1.220930199999999965e+00
3.228808589999999867e+01 -1.130343199999999992e+00
3.503451920000000541e+01 6.291170000000000373e-01
3.118554381999999805e+02 -1.582770000000000010e-01
3.597478026999999656e+02 -4.072780000000000289e-01
3.252427672999999686e+02 -7.580369999999999608e-01
3.108318481000000020e+02 -9.498242000000000074e-01
3.540838317999999845e+02 -2.964130000000000376e-01
2.127414699999999925e+01 7.703750000000000320e-01
3.586970825000000218e+02 -1.013817199999999863e+00
3.357777100000000132e+02 -7.427599999999999481e-02
3.477507018999999673e+02 1.203300199999999931e+00
1.937137600000000148e+01 3.635019999999999918e-01
3.990826029999999491e+01 -1.257663999999999893e+00
1.061555000000000071e+01 -1.109710899999999834e+00
3.208363953000000492e+02 4.154340000000000255e-01
2.529254399999999681e+00 4.964720000000000244e-01
3.149209595000000377e+02 -1.405819999999999848e-01
9.146026600000000784e+00 -5.711589999999999723e-01
2.694308090000000178e+01 2.059139999999999859e-01
3.200966186999999650e+02 2.651189999999999936e-01
4.347980999999999874e+00 -3.804179999999999784e-01
5.613831709999999475e+01 -7.364848000000000505e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.355577393000000370e+02 -5.335199999999999665e-02
1.937137600000000148e+01 3.635019999999999918e-01
9.831068000000000140e+00 3.410500000000000198e-01
3.590643921000000205e+02 -1.021202199999999838e+00
3.342537841999999841e+02 9.428999999999999604e-01
2.058391950000000037e+01 -1.099015999999999993e+00
3.159429931999999894e+02 6.316029000000000782e-01
1.563247199999999948e+00 -1.096567999999999987e+00
1.391014959999999867e+01 1.205805199999999910e+00
3.571207886000000258e+02 1.644339999999999968e-01
4.669309620000000649e+01 -1.228520000000000056e+00
9.449530599999999225e+00 -2.868179999999999619e-01
3.465213779999999844e+01 -1.182140200000000085e+00
3.371734923999999864e+02 3.716150000000000286e-01
3.329953002999999967e+02 9.777502000000000137e-01
3.085461121000000162e+02 -5.576999999999999735e-01
3.311598816000000056e+02 -1.620280000000000054e-01
2.219909289999999658e+01 7.784649999999999626e-01
3.483002930000000106e+02 -2.827419999999999933e-01
5.603439709999999963e+01 -5.182970000000000077e-01
3.475034484999999904e+02 -8.783400000000000929e-02
2.425505639999999730e+01 -8.811849999999999961e-01
2.323584939999999932e+01 9.849400000000001210e-02
5.629469679999999698e+01 1.100186000000000108e+00
3.489424132999999983e+02 3.250609999999999888e-01
4.815404509999999760e+01 -1.228641000000000094e+00
2.607956900000000022e+00 9.132379999999998832e-01
2.561000060000000289e+01 1.992009999999999892e-01
3.595719150000000042e+01 -1.229843000000000020e+00
4.863220200000000659e+00 5.941830000000000167e-01
3.136137084999999729e+02 -4.335840000000000249e-01
3.252757568000000106e+02 1.240024999999999933e+00
3.591073913999999832e+02 7.724439999999999085e-01
3.471333922999999686e+02 4.416590000000000238e-01
2.624239349999999860e+01 6.938640000000000363e-01
5.381497569999999797e+01 4.835829999999999851e-01
2.863996319999999685e+01 -6.797549999999999981e-01
8.115222900000000905e+00 9.043979999999999242e-01
6.571893199999999879e+00 2.620460000000000012e-01
3.925120100000000001e+00 -9.933500000000000663e-02
3.087990111999999954e+02 6.865609999999999769e-01
1.020398040000000073e+01 5.568130000000000024e-01
1.375158019999999937e+01 9.437402000000000291e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.591073913999999832e+02 7.724439999999999085e-01
5.613831709999999475e+01 -7.364848000000000505e-01
3.341967162999999914e+02 -2.227570000000000106e-01
4.791961669999999884e+01 9.691299999999999915e-02
3.111584660000000113e+01 -1.210986000000000118e+00
3.109120178000000578e+02 7.697869999999999990e-01
2.539975929999999948e+01 1.151145199999999980e+00
3.460044861000000083e+02 -6.783020000000000715e-01
3.381222533999999769e+02 4.311090000000000200e-01
3.223269348000000036e+02 1.254800899999999775e+00
3.297962646000000291e+02 6.299399999999999444e-01
3.212900084999999990e+02 -3.399269999999999792e-01
1.590169999999999995e+01 -9.190899999999999626e-01
4.287117390000000228e+01 4.636979999999999436e-01
4.234334559999999925e+01 -2.587239999999999540e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.204543456999999762e+02 6.848079999999999723e-01
1.664501950000000008e+01 6.373539999999999761e-01
3.522000122000000033e+02 1.237236000000000002e+00
1.163555899999999976e+00 -5.292989999999999640e-01
2.113647459999999967e+01 3.843820000000000014e-01
1.359212019999999832e+01 1.262912999999999952e+00
3.113362121999999772e+02 -2.003780000000000006e-01
3.349488830000000661e+01 7.734840000000000604e-01
3.185407103999999663e+02 9.626350000000000184e-01
3.476260985999999775e+02 -9.627000000000000002e-01
9.710491199999999878e+00 2.341469999999999663e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.450853881999999544e+02 -3.290119999999999711e-01
1.937137600000000148e+01 3.635019999999999918e-01
2.801267430000000047e+01 1.024842999999999948e+00
3.272732543999999848e+02 -4.011199999999999766e-01
3.205940856999999937e+02 8.117459999999999676e-01
3.122913513000000307e+02 6.537830000000000030e-01
5.453181080000000236e+01 -1.208950000000000025e-01
3.100774840999999924e+02 -6.613919999999999799e-01
3.565883483999999726e+02 -5.498022000000000187e-01
3.564787903000000142e+02 -2.764650000000000163e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.439964904999999931e+02 -1.056315200000000010e+00
1.527461719999999978e+01 -9.582399999999999807e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.591073913999999832e+02 7.724439999999999085e-01
9.710491199999999878e+00 2.341469999999999663e-01
3.774331670000000116e+01 -5.116029000000000826e-01
1.814309310000000153e+01 -1.201557999999999904e+00
3.448198853000000099e+02 1.039069999999999994e-01
3.153876343000000588e+02 -9.541621999999999604e-01
1.282907010000000092e+01 1.093272199999999916e+00
3.287086181999999894e+02 -4.587340000000000306e-01
3.591073913999999832e+02 7.724439999999999085e-01
3.131348876999999788e+02 9.280829999999999913e-01
3.178186034999999947e+02 7.234329999999999927e-01
3.292340088000000264e+02 2.155320000000000291e-01
3.438757018999999673e+02 9.268910000000000204e-01
4.669309620000000649e+01 -1.228520000000000056e+00
3.647878649999999823e+01 -9.599280000000001145e-01
2.260774039999999729e+01 3.153819999999999957e-01
1.698474689999999754e+01 4.508069999999999578e-01
3.454290465999999924e+02 1.948719999999999897e-01
2.411873049999999807e+01 -6.717579999999999663e-01
5.102309799999999740e+01 2.020000000000000129e-01
3.371734923999999864e+02 3.716150000000000286e-01
3.215458983999999987e+02 7.709289999999999754e-01
3.530578308000000334e+02 -9.089719999999998912e-01
2.127414699999999925e+01 7.703750000000000320e-01
4.247661970000000764e+01 6.150869999999999393e-01
1.626431660000000079e+01 9.775591999999998505e-01
3.178892821999999683e+02 -9.588791999999999316e-01
5.613831709999999475e+01 -7.364848000000000505e-01
3.555022582999999941e+02 -1.535940000000000083e-01
3.597481078999999795e+02 1.076046199999999953e+00
3.228808589999999867e+01 -1.130343199999999992e+00
3.091154174999999782e+02 1.055674000000000001e+00
3.164407958999999551e+02 -3.883579999999999810e-01
3.530578308000000334e+02 -9.089719999999998912e-01
4.106736760000000430e+01 1.344730000000000092e-01
3.305848389000000225e+02 8.843900000000000372e-02
3.253458861999999954e+02 -2.280189999999999995e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.323817439999999834e+01 6.951729999999999299e-01
3.373891601999999921e+02 -3.496989999999999821e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.094620972000000165e+02 1.125585000000000058e+00
5.821210479999999166e+01 9.147340000000000471e-01
3.212132568000000106e+02 -7.022718000000001126e-01
3.137326659999999947e+02 8.582440000000000069e-01
5.947230150000000037e+01 -9.112540000000001195e-01
2.214160899999999987e+00 1.100029000000000146e+00
4.174311829999999901e+01 5.520229999999999304e-01
3.224277343999999630e+02 8.196649999999999769e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.211676941000000056e+02 1.055166999999999966e+00
1.419600959999999823e+01 5.883460000000000356e-01
3.530578308000000334e+02 -9.089719999999998912e-01
7.693746099999999366e+00 -1.935699999999999921e-02
2.814490000000000047e-01 -1.189599999999999859e-02
3.530578308000000334e+02 -9.089719999999998912e-01
4.215639110000000045e+01 -5.233369000000001048e-01
3.406153563999999960e+02 -6.436511999999999789e-01
3.212480163999999832e+02 2.304229999999999889e-01
4.808701710000000418e+01 -6.738739999999999730e-01
3.097787169999999719e+02 -5.110600000000000698e-01
3.454290465999999924e+02 1.948719999999999897e-01
1.706391910000000323e+01 -3.008040000000000158e-01
4.808701710000000418e+01 -6.738739999999999730e-01
1.282907010000000092e+01 1.093272199999999916e+00
3.467940063000000350e+02 -9.342369000000000367e-01
3.172250061000000301e+02 -1.101962200000000003e+00
3.305233458999999812e+02 1.244800000000000073e-02
3.247200928000000317e+02 -1.089687000000000072e+00
3.565883483999999726e+02 -5.498022000000000187e-01
4.782603839999999451e+01 -4.884620000000000073e-01
3.208363953000000492e+02 4.154340000000000255e-01
1.357670780000000121e+01 1.224771999999999972e+00
3.302620543999999541e+02 4.453039999999999776e-01
1.937137600000000148e+01 3.635019999999999918e-01
3.215458983999999987e+02 7.709289999999999754e-01
1.739400669999999849e+01 8.056989999999999430e-01
3.175794983000000116e+02 -1.505119999999999791e-01
3.371734923999999864e+02 3.716150000000000286e-01
1.321990009999999849e+01 -1.193739200000000000e+00
2.607956900000000022e+00 9.132379999999998832e-01
2.239266010000000406e+01 4.745909999999999851e-01
6.819241000000000774e+00 4.722939999999999361e-01
1.127309890000000081e+01 5.285330000000000306e-01
3.111506957999999941e+02 1.091554000000000135e+00
3.253969420999999898e+02 1.079220199999999963e+00
2.488500600000000063e+01 -2.257989999999999720e-01
3.956473920000000533e+01 -1.707120000000000026e-01
1.127309890000000081e+01 5.285330000000000306e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.396711121000000162e+02 1.030600900000000042e+00
3.105813903999999752e+02 -6.750970000000000582e-01
4.113707349999999963e+01 7.721329000000000109e-01
4.815404509999999760e+01 -1.228641000000000094e+00
2.224528310000000175e+01 -7.148799999999999599e-02
2.022505999999999915e+00 -1.671630000000000060e-01
3.260715026999999964e+02 6.442060000000000564e-01
3.264012146000000030e+02 -5.955829999999999735e-01
3.092980041999999798e+02 8.655760000000000121e-01
2.726735689999999579e+01 6.166709999999999692e-01
4.048813629999999364e+01 1.176619999999999888e-01
4.215639110000000045e+01 -5.233369000000001048e-01
3.130054931999999894e+02 9.616940000000000488e-01
3.208877257999999983e+02 3.317570000000000241e-01
2.113647459999999967e+01 3.843820000000000014e-01
3.554468994000000066e+02 2.644449999999999856e-01
3.522392578000000185e+02 1.254220000000000113e+00
4.994526670000000479e+01 1.005209999999999937e+00
3.095567017000000192e+02 -7.094930000000000403e-01
1.169970990000000022e+01 -1.048479999999999968e-01
5.981885529999999562e+01 5.888800000000000701e-01
3.492055053999999359e+02 -5.389100000000000001e-01
2.607956900000000022e+00 9.132379999999998832e-01
1.436046980000000062e+01 -8.203440000000000731e-01
1.783710669999999965e+01 4.620170000000000110e-01
2.132144930000000116e+01 -3.080019999999999980e-01
3.208363953000000492e+02 4.154340000000000255e-01
3.177129517000000192e+02 8.306309999999998972e-01
3.101833801000000221e+02 -7.468400000000000039e-02
3.197351073999999471e+02 -1.155877899999999903e+00
3.808623120000000029e+01 3.772309999999999830e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.167120666999999798e+02 4.815090000000000203e-01
3.565368958000000248e+02 1.065845999999999849e+00
4.825593189999999311e+01 1.099486799999999986e+00
5.384716029999999876e+01 -3.677630000000000066e-01
2.127414699999999925e+01 7.703750000000000320e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.591073913999999832e+02 7.724439999999999085e-01
1.937137600000000148e+01 3.635019999999999918e-01
3.735675050000000397e+01 5.061899999999999733e-02
3.190716553000000317e+02 -9.054879999999999596e-01
5.613831709999999475e+01 -7.364848000000000505e-01
1.419600959999999823e+01 5.883460000000000356e-01
3.592606506000000195e+02 -8.066790000000000349e-01
3.450506896999999640e+02 1.116857999999999906e+00
4.815404509999999760e+01 -1.228641000000000094e+00
3.256934813999999960e+02 5.333220000000000738e-01
3.103545531999999412e+02 3.825699999999999934e-02
4.034014510000000087e+01 -3.210810000000000053e-01
8.809445399999999537e+00 5.531501999999999253e-01
3.224277343999999630e+02 8.196649999999999769e-01
